file_id,n_characters,n_syllables,n_tokens,n_polysyllabic_tokens,n_long_tokens,n_types,n_sentences,avg_characters_per_word,std_characters_per_word,avg_syllables_per_word,std_syllables_per_word,ratio_long_words,avg_words_per_sentence,std_words_per_sentence,word_length_distribution
64,1988,0,382,0,296,184,34,4.06806,2.35901,0,0.0,0.77487,11.23529,5.3488,"{'3_character_tokens': 0.21728, '4_character_tokens': 0.20681, '2_character_tokens': 0.17539, '1_character_tokens': 0.09424, '5_character_tokens': 0.08115, '6_character_tokens': 0.06806, '7_character_tokens': 0.05497, '10_character_tokens': 0.03403, '9_character_tokens': 0.03141, '8_character_tokens': 0.0288, '11_character_tokens': 0.00524, '13_character_tokens': 0.00262}"
65,461,0,86,0,64,70,3,4.27907,1.9623,0,0.0,0.74419,28.66667,14.15392,"{'4_character_tokens': 0.24419, '3_character_tokens': 0.19767, '2_character_tokens': 0.13953, '5_character_tokens': 0.11628, '7_character_tokens': 0.10465, '6_character_tokens': 0.0814, '8_character_tokens': 0.04651, '1_character_tokens': 0.04651, '9_character_tokens': 0.02326}"
66,901,0,171,0,140,114,17,3.94737,1.83195,0,0.0,0.81871,10.05882,10.15794,"{'3_character_tokens': 0.30994, '4_character_tokens': 0.22222, '2_character_tokens': 0.11696, '5_character_tokens': 0.11111, '6_character_tokens': 0.06433, '7_character_tokens': 0.06433, '1_character_tokens': 0.05848, '8_character_tokens': 0.04094, '9_character_tokens': 0.00585, '11_character_tokens': 0.00585}"
67,1374,0,273,0,221,140,19,3.84982,2.2466,0,0.0,0.80952,14.36842,10.99601,"{'3_character_tokens': 0.2381, '2_character_tokens': 0.22711, '4_character_tokens': 0.16484, '5_character_tokens': 0.10256, '1_character_tokens': 0.07692, '6_character_tokens': 0.07326, '7_character_tokens': 0.04396, '8_character_tokens': 0.03297, '9_character_tokens': 0.02564, '11_character_tokens': 0.00733, '14_character_tokens': 0.00366, '16_character_tokens': 0.00366}"
68,1734,0,316,0,230,212,23,4.28481,2.21994,0,0.0,0.72785,13.73913,12.35541,"{'4_character_tokens': 0.22468, '3_character_tokens': 0.17405, '2_character_tokens': 0.1519, '6_character_tokens': 0.11709, '5_character_tokens': 0.10127, '1_character_tokens': 0.07595, '7_character_tokens': 0.0538, '9_character_tokens': 0.05063, '8_character_tokens': 0.03481, '10_character_tokens': 0.00949, '11_character_tokens': 0.00633}"
69,2228,0,423,0,330,224,35,4.11111,1.9446,0,0.0,0.78014,12.08571,8.83965,"{'4_character_tokens': 0.23641, '3_character_tokens': 0.20095, '2_character_tokens': 0.1513, '5_character_tokens': 0.13002, '6_character_tokens': 0.08274, '7_character_tokens': 0.07801, '1_character_tokens': 0.06147, '8_character_tokens': 0.03546, '9_character_tokens': 0.01418, '10_character_tokens': 0.00946}"
70,104,0,21,0,18,17,3,3.66667,1.31656,0,0.0,0.85714,7.0,5.56776,"{'3_character_tokens': 0.33333, '4_character_tokens': 0.2381, '2_character_tokens': 0.19048, '6_character_tokens': 0.14286, '5_character_tokens': 0.09524}"
71,2382,0,457,0,352,235,33,4.04595,2.11513,0,0.0,0.77024,13.84848,9.77599,"{'3_character_tokens': 0.22101, '4_character_tokens': 0.20788, '2_character_tokens': 0.19256, '5_character_tokens': 0.08972, '6_character_tokens': 0.08753, '7_character_tokens': 0.07221, '1_character_tokens': 0.05908, '8_character_tokens': 0.0372, '10_character_tokens': 0.01313, '9_character_tokens': 0.01313, '12_character_tokens': 0.00438, '13_character_tokens': 0.00219}"
72,130,0,26,0,21,23,2,3.88462,1.75104,0,0.0,0.80769,13.0,8.48528,"{'2_character_tokens': 0.23077, '4_character_tokens': 0.19231, '3_character_tokens': 0.19231, '5_character_tokens': 0.15385, '7_character_tokens': 0.11538, '6_character_tokens': 0.07692, '1_character_tokens': 0.03846}"
73,218,0,48,0,43,37,5,3.35417,1.64368,0,0.0,0.89583,9.6,4.9295,"{'2_character_tokens': 0.29167, '4_character_tokens': 0.27083, '3_character_tokens': 0.22917, '1_character_tokens': 0.0625, '6_character_tokens': 0.04167, '5_character_tokens': 0.04167, '7_character_tokens': 0.04167, '9_character_tokens': 0.02083}"
74,2126,0,390,0,301,223,22,4.15897,2.34117,0,0.0,0.77179,17.72727,15.76368,"{'4_character_tokens': 0.23077, '2_character_tokens': 0.19231, '3_character_tokens': 0.16667, '5_character_tokens': 0.10256, '1_character_tokens': 0.07949, '7_character_tokens': 0.0641, '6_character_tokens': 0.06154, '8_character_tokens': 0.04359, '10_character_tokens': 0.02308, '9_character_tokens': 0.02051, '11_character_tokens': 0.01026, '13_character_tokens': 0.00256, '12_character_tokens': 0.00256}"
75,508,0,93,0,70,77,5,4.24731,2.0571,0,0.0,0.75269,18.6,16.05615,"{'4_character_tokens': 0.25806, '2_character_tokens': 0.17204, '3_character_tokens': 0.16129, '6_character_tokens': 0.12903, '5_character_tokens': 0.11828, '7_character_tokens': 0.05376, '1_character_tokens': 0.04301, '9_character_tokens': 0.03226, '8_character_tokens': 0.01075, '11_character_tokens': 0.01075, '10_character_tokens': 0.01075}"
76,879,0,168,0,143,113,13,3.79167,1.95413,0,0.0,0.85119,12.92308,13.18118,"{'3_character_tokens': 0.2619, '4_character_tokens': 0.20238, '2_character_tokens': 0.18452, '5_character_tokens': 0.13095, '1_character_tokens': 0.07143, '6_character_tokens': 0.05357, '7_character_tokens': 0.04167, '8_character_tokens': 0.02381, '11_character_tokens': 0.0119, '9_character_tokens': 0.0119, '10_character_tokens': 0.00595}"
77,1906,0,342,0,251,171,39,4.37135,1.93125,0,0.0,0.73392,8.76923,4.7432,"{'3_character_tokens': 0.23392, '5_character_tokens': 0.18421, '4_character_tokens': 0.15789, '6_character_tokens': 0.14327, '2_character_tokens': 0.12281, '7_character_tokens': 0.05556, '1_character_tokens': 0.03509, '8_character_tokens': 0.03216, '9_character_tokens': 0.02339, '10_character_tokens': 0.00877, '11_character_tokens': 0.00292}"
78,2469,0,512,0,436,203,38,3.69141,1.8417,0,0.0,0.85156,13.47368,11.69601,"{'3_character_tokens': 0.2168, '2_character_tokens': 0.21094, '4_character_tokens': 0.18945, '5_character_tokens': 0.14648, '1_character_tokens': 0.08789, '6_character_tokens': 0.05469, '7_character_tokens': 0.04883, '8_character_tokens': 0.0332, '9_character_tokens': 0.01172}"
79,3242,0,587,0,432,318,35,4.41738,2.32318,0,0.0,0.73595,16.77143,9.45294,"{'3_character_tokens': 0.23169, '4_character_tokens': 0.20102, '2_character_tokens': 0.16184, '5_character_tokens': 0.10733, '6_character_tokens': 0.08177, '7_character_tokens': 0.05792, '8_character_tokens': 0.05792, '1_character_tokens': 0.03407, '9_character_tokens': 0.02726, '10_character_tokens': 0.02385, '11_character_tokens': 0.01022, '15_character_tokens': 0.0017, '12_character_tokens': 0.0017, '13_character_tokens': 0.0017}"
80,165,0,29,0,20,27,4,4.62069,2.38168,0,0.0,0.68966,7.25,8.5,"{'3_character_tokens': 0.24138, '4_character_tokens': 0.24138, '6_character_tokens': 0.10345, '2_character_tokens': 0.10345, '7_character_tokens': 0.10345, '5_character_tokens': 0.06897, '8_character_tokens': 0.03448, '1_character_tokens': 0.03448, '10_character_tokens': 0.03448, '11_character_tokens': 0.03448}"
81,1229,0,229,0,163,141,12,4.21397,2.45889,0,0.0,0.71179,19.08333,11.09839,"{'2_character_tokens': 0.21397, '3_character_tokens': 0.20087, '4_character_tokens': 0.13537, '6_character_tokens': 0.12664, '5_character_tokens': 0.08734, '1_character_tokens': 0.07424, '7_character_tokens': 0.06987, '10_character_tokens': 0.03057, '8_character_tokens': 0.03057, '9_character_tokens': 0.0131, '13_character_tokens': 0.00873, '12_character_tokens': 0.00437, '11_character_tokens': 0.00437}"
82,412,0,77,0,57,56,4,4.02597,2.32817,0,0.0,0.74026,19.25,7.932,"{'2_character_tokens': 0.25974, '3_character_tokens': 0.18182, '4_character_tokens': 0.12987, '7_character_tokens': 0.09091, '5_character_tokens': 0.09091, '1_character_tokens': 0.07792, '6_character_tokens': 0.07792, '8_character_tokens': 0.03896, '9_character_tokens': 0.02597, '10_character_tokens': 0.02597}"
83,219,0,36,0,22,32,4,4.88889,2.74411,0,0.0,0.61111,9.0,4.96655,"{'2_character_tokens': 0.19444, '4_character_tokens': 0.16667, '3_character_tokens': 0.11111, '7_character_tokens': 0.11111, '6_character_tokens': 0.11111, '5_character_tokens': 0.08333, '1_character_tokens': 0.05556, '9_character_tokens': 0.05556, '10_character_tokens': 0.05556, '11_character_tokens': 0.02778, '8_character_tokens': 0.02778}"
84,3464,0,626,0,443,338,30,4.47604,2.49932,0,0.0,0.70767,20.86667,11.6936,"{'3_character_tokens': 0.20767, '2_character_tokens': 0.19808, '4_character_tokens': 0.15016, '5_character_tokens': 0.10703, '7_character_tokens': 0.08626, '6_character_tokens': 0.07029, '8_character_tokens': 0.04792, '1_character_tokens': 0.04473, '9_character_tokens': 0.03994, '10_character_tokens': 0.03035, '11_character_tokens': 0.01118, '13_character_tokens': 0.00479, '12_character_tokens': 0.0016}"
85,1517,0,296,0,244,152,19,4.02027,1.87389,0,0.0,0.82432,15.57895,11.58695,"{'4_character_tokens': 0.25, '3_character_tokens': 0.24662, '2_character_tokens': 0.18243, '5_character_tokens': 0.12162, '6_character_tokens': 0.05743, '7_character_tokens': 0.05068, '8_character_tokens': 0.03378, '9_character_tokens': 0.02703, '1_character_tokens': 0.02365, '10_character_tokens': 0.00338, '11_character_tokens': 0.00338}"
86,347,0,67,0,55,52,1,3.89552,2.34284,0,0.0,0.8209,67.0,0.0,"{'2_character_tokens': 0.32836, '3_character_tokens': 0.16418, '4_character_tokens': 0.16418, '5_character_tokens': 0.1194, '1_character_tokens': 0.04478, '8_character_tokens': 0.04478, '7_character_tokens': 0.04478, '10_character_tokens': 0.02985, '6_character_tokens': 0.02985, '11_character_tokens': 0.01493, '9_character_tokens': 0.01493}"
87,482,0,93,0,76,67,8,3.98925,2.26742,0,0.0,0.8172,11.625,9.28805,"{'3_character_tokens': 0.22581, '4_character_tokens': 0.22581, '2_character_tokens': 0.17204, '5_character_tokens': 0.10753, '1_character_tokens': 0.08602, '7_character_tokens': 0.06452, '8_character_tokens': 0.03226, '9_character_tokens': 0.03226, '6_character_tokens': 0.03226, '10_character_tokens': 0.01075, '13_character_tokens': 0.01075}"
88,1309,0,259,0,222,148,18,3.98456,1.8718,0,0.0,0.85714,14.38889,9.96546,"{'4_character_tokens': 0.28185, '3_character_tokens': 0.23938, '2_character_tokens': 0.1583, '5_character_tokens': 0.139, '1_character_tokens': 0.03861, '7_character_tokens': 0.03861, '8_character_tokens': 0.03475, '6_character_tokens': 0.03475, '9_character_tokens': 0.01931, '10_character_tokens': 0.01158, '11_character_tokens': 0.00386}"
89,260,0,54,0,45,46,6,3.66667,1.86325,0,0.0,0.83333,9.0,5.79655,"{'2_character_tokens': 0.2037, '5_character_tokens': 0.18519, '4_character_tokens': 0.16667, '3_character_tokens': 0.14815, '1_character_tokens': 0.12963, '6_character_tokens': 0.11111, '8_character_tokens': 0.03704, '7_character_tokens': 0.01852}"
90,519,0,99,0,77,64,10,3.9899,2.261,0,0.0,0.77778,9.9,8.06157,"{'2_character_tokens': 0.19192, '3_character_tokens': 0.19192, '4_character_tokens': 0.16162, '5_character_tokens': 0.12121, '1_character_tokens': 0.11111, '7_character_tokens': 0.06061, '8_character_tokens': 0.06061, '6_character_tokens': 0.05051, '9_character_tokens': 0.05051}"
91,324,0,44,0,19,40,2,6.11364,2.83841,0,0.0,0.43182,22.0,9.89949,"{'4_character_tokens': 0.15909, '7_character_tokens': 0.13636, '3_character_tokens': 0.11364, '2_character_tokens': 0.11364, '8_character_tokens': 0.11364, '6_character_tokens': 0.09091, '10_character_tokens': 0.09091, '9_character_tokens': 0.06818, '11_character_tokens': 0.06818, '5_character_tokens': 0.04545}"
92,324,0,53,0,33,45,3,5.0,2.90887,0,0.0,0.62264,17.66667,12.8582,"{'3_character_tokens': 0.22642, '4_character_tokens': 0.13208, '2_character_tokens': 0.13208, '8_character_tokens': 0.11321, '5_character_tokens': 0.07547, '7_character_tokens': 0.07547, '6_character_tokens': 0.07547, '1_character_tokens': 0.0566, '10_character_tokens': 0.03774, '12_character_tokens': 0.03774, '9_character_tokens': 0.01887, '11_character_tokens': 0.01887}"
93,3154,0,612,0,481,280,30,4.02778,2.23955,0,0.0,0.78595,20.4,11.34597,"{'3_character_tokens': 0.25327, '4_character_tokens': 0.20752, '2_character_tokens': 0.20425, '7_character_tokens': 0.07516, '5_character_tokens': 0.07026, '6_character_tokens': 0.06209, '1_character_tokens': 0.05065, '9_character_tokens': 0.02451, '8_character_tokens': 0.02124, '10_character_tokens': 0.01961, '11_character_tokens': 0.00327, '12_character_tokens': 0.00327, '14_character_tokens': 0.00327, '13_character_tokens': 0.00163}"
94,167,0,30,0,21,25,2,4.5,2.474,0,0.0,0.7,15.0,4.24264,"{'4_character_tokens': 0.2, '2_character_tokens': 0.2, '5_character_tokens': 0.13333, '7_character_tokens': 0.1, '6_character_tokens': 0.1, '3_character_tokens': 0.1, '1_character_tokens': 0.06667, '10_character_tokens': 0.06667, '9_character_tokens': 0.03333}"
95,411,0,78,0,54,58,9,4.19231,2.33582,0,0.0,0.69231,8.66667,5.0,"{'3_character_tokens': 0.21795, '2_character_tokens': 0.21795, '4_character_tokens': 0.16667, '7_character_tokens': 0.10256, '6_character_tokens': 0.08974, '8_character_tokens': 0.0641, '1_character_tokens': 0.0641, '9_character_tokens': 0.03846, '5_character_tokens': 0.02564, '10_character_tokens': 0.01282}"
96,1119,0,213,0,164,136,12,4.00469,2.12465,0,0.0,0.76995,17.75,9.42072,"{'3_character_tokens': 0.21596, '2_character_tokens': 0.18779, '4_character_tokens': 0.1784, '5_character_tokens': 0.10798, '6_character_tokens': 0.0939, '1_character_tokens': 0.07981, '7_character_tokens': 0.06573, '8_character_tokens': 0.03286, '9_character_tokens': 0.01878, '10_character_tokens': 0.01408, '11_character_tokens': 0.00469}"
97,2047,0,392,0,314,216,28,4.08418,2.21724,0,0.0,0.80102,14.0,6.33041,"{'3_character_tokens': 0.27296, '4_character_tokens': 0.18112, '2_character_tokens': 0.16327, '5_character_tokens': 0.12755, '6_character_tokens': 0.07398, '1_character_tokens': 0.05612, '7_character_tokens': 0.05102, '8_character_tokens': 0.02041, '9_character_tokens': 0.01786, '10_character_tokens': 0.01531, '12_character_tokens': 0.01276, '11_character_tokens': 0.0051, '13_character_tokens': 0.00255}"
98,211,0,40,0,33,31,4,4.175,2.47953,0,0.0,0.825,10.0,7.07107,"{'3_character_tokens': 0.3, '4_character_tokens': 0.25, '2_character_tokens': 0.125, '5_character_tokens': 0.1, '1_character_tokens': 0.05, '6_character_tokens': 0.05, '7_character_tokens': 0.05, '14_character_tokens': 0.025, '10_character_tokens': 0.025, '9_character_tokens': 0.025}"
99,977,0,182,0,136,114,12,4.12637,2.27416,0,0.0,0.74725,15.16667,14.98383,"{'3_character_tokens': 0.21978, '2_character_tokens': 0.20879, '4_character_tokens': 0.15385, '5_character_tokens': 0.0989, '6_character_tokens': 0.08242, '7_character_tokens': 0.06593, '1_character_tokens': 0.06593, '8_character_tokens': 0.04945, '9_character_tokens': 0.03846, '11_character_tokens': 0.01099, '10_character_tokens': 0.00549}"
100,5117,0,992,0,760,444,56,4.08065,2.21716,0,0.0,0.76613,17.71429,7.81773,"{'4_character_tokens': 0.20363, '2_character_tokens': 0.2006, '3_character_tokens': 0.17944, '5_character_tokens': 0.10786, '6_character_tokens': 0.09073, '1_character_tokens': 0.0746, '7_character_tokens': 0.06754, '8_character_tokens': 0.03125, '10_character_tokens': 0.01815, '9_character_tokens': 0.01714, '12_character_tokens': 0.00504, '11_character_tokens': 0.00202, '13_character_tokens': 0.00101, '14_character_tokens': 0.00101}"
101,1001,0,167,0,110,122,8,4.83234,2.77826,0,0.0,0.65868,20.875,8.32273,"{'3_character_tokens': 0.17964, '2_character_tokens': 0.17365, '5_character_tokens': 0.12575, '4_character_tokens': 0.12575, '7_character_tokens': 0.09581, '6_character_tokens': 0.07186, '8_character_tokens': 0.06587, '1_character_tokens': 0.05389, '11_character_tokens': 0.0479, '10_character_tokens': 0.02395, '9_character_tokens': 0.02395, '13_character_tokens': 0.00599, '12_character_tokens': 0.00599}"
102,217,0,39,0,29,33,3,4.46154,2.56337,0,0.0,0.74359,13.0,11.53256,"{'3_character_tokens': 0.25641, '4_character_tokens': 0.20513, '2_character_tokens': 0.17949, '5_character_tokens': 0.07692, '8_character_tokens': 0.05128, '9_character_tokens': 0.05128, '6_character_tokens': 0.05128, '7_character_tokens': 0.05128, '10_character_tokens': 0.02564, '1_character_tokens': 0.02564, '12_character_tokens': 0.02564}"
103,340,0,62,0,44,46,6,4.29032,2.22052,0,0.0,0.70968,10.33333,8.31064,"{'4_character_tokens': 0.16129, '2_character_tokens': 0.16129, '3_character_tokens': 0.14516, '5_character_tokens': 0.14516, '6_character_tokens': 0.1129, '1_character_tokens': 0.09677, '8_character_tokens': 0.08065, '7_character_tokens': 0.06452, '9_character_tokens': 0.03226}"
104,1409,0,263,0,200,166,17,4.1673,2.20914,0,0.0,0.76046,15.47059,8.80424,"{'3_character_tokens': 0.25475, '2_character_tokens': 0.17871, '4_character_tokens': 0.1673, '5_character_tokens': 0.11027, '6_character_tokens': 0.07605, '7_character_tokens': 0.07605, '1_character_tokens': 0.04943, '8_character_tokens': 0.04563, '9_character_tokens': 0.01901, '10_character_tokens': 0.01521, '12_character_tokens': 0.0038, '14_character_tokens': 0.0038}"
105,326,0,65,0,53,44,3,4.0,2.07666,0,0.0,0.81538,21.66667,11.23981,"{'4_character_tokens': 0.23077, '3_character_tokens': 0.21538, '5_character_tokens': 0.13846, '2_character_tokens': 0.12308, '1_character_tokens': 0.10769, '7_character_tokens': 0.06154, '8_character_tokens': 0.06154, '9_character_tokens': 0.03077, '6_character_tokens': 0.03077}"
106,3323,0,591,0,421,277,31,4.41624,2.45488,0,0.0,0.71235,19.06452,12.71727,"{'3_character_tokens': 0.22166, '2_character_tokens': 0.17259, '4_character_tokens': 0.16582, '6_character_tokens': 0.09814, '5_character_tokens': 0.09814, '7_character_tokens': 0.07445, '1_character_tokens': 0.05415, '8_character_tokens': 0.03892, '10_character_tokens': 0.03215, '9_character_tokens': 0.0203, '11_character_tokens': 0.01354, '12_character_tokens': 0.00846, '13_character_tokens': 0.00169}"
107,171,0,35,0,32,31,5,3.48571,1.33662,0,0.0,0.91429,7.0,4.1833,"{'4_character_tokens': 0.25714, '2_character_tokens': 0.25714, '3_character_tokens': 0.22857, '5_character_tokens': 0.14286, '6_character_tokens': 0.08571, '1_character_tokens': 0.02857}"
108,2561,0,438,0,294,262,25,4.71918,2.56113,0,0.0,0.67123,17.52,10.10412,"{'3_character_tokens': 0.16895, '2_character_tokens': 0.16667, '4_character_tokens': 0.15297, '5_character_tokens': 0.1347, '6_character_tokens': 0.10731, '7_character_tokens': 0.07991, '1_character_tokens': 0.04795, '10_character_tokens': 0.0411, '9_character_tokens': 0.03881, '8_character_tokens': 0.03881, '11_character_tokens': 0.00913, '12_character_tokens': 0.00685, '13_character_tokens': 0.00685}"
109,218,0,37,0,27,30,2,4.75676,2.03313,0,0.0,0.72973,18.5,2.12132,"{'4_character_tokens': 0.32432, '3_character_tokens': 0.18919, '5_character_tokens': 0.13514, '7_character_tokens': 0.10811, '2_character_tokens': 0.08108, '6_character_tokens': 0.05405, '9_character_tokens': 0.05405, '10_character_tokens': 0.02703, '8_character_tokens': 0.02703}"
110,1315,0,247,0,188,148,19,4.1417,2.30591,0,0.0,0.76113,13.0,10.0,"{'4_character_tokens': 0.19028, '2_character_tokens': 0.19028, '3_character_tokens': 0.19028, '5_character_tokens': 0.10931, '1_character_tokens': 0.08097, '6_character_tokens': 0.07287, '7_character_tokens': 0.07287, '10_character_tokens': 0.02834, '8_character_tokens': 0.02834, '9_character_tokens': 0.02834, '11_character_tokens': 0.0081}"
